기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월
2021,2021-01-10,봄_가죽&FUR_가죽점퍼_ZA,108,44542500,999000.0,204500.0,392363.0,1,530682.1,455749.6530612245,412430.55555555556,58.715660104548995,01_시즌
2021,2021-01-10,봄_니트 셔츠_라운드_ZB,315,14404290,69900.0,7574.0,45728.0,1,41773.5,24107.081632653062,45727.90476190476,34.58096600585871,01_시즌
2021,2021-01-10,봄_니트 셔츠_라운드_ZE,51,1362791,69900.0,6179.0,26721.0,1,24672.6,16698.758620689656,26721.392156862745,61.7719711632865,01_시즌
2021,2021-01-10,봄_수트_블레이져(수트)_ZA,55,10073004,319000.0,53743.75,194713.0,1,188352.53333333333,166517.05113636365,183145.52727272728,42.58760900541464,01_시즌
2021,2021-01-10,봄_수트_블레이져(수트)_ZB,220,33021760,199000.0,40583.2,149064.8,1,160160.125,125210.8712446352,150098.9090909091,24.57341251713111,01_시즌
2021,2021-01-10,봄_수트_블레이져(수트)_ZC,41,6291200,239000.0,46064.333333333336,157550.66666666666,1,160402.8,124769.1,153443.9024390244,35.79753036024084,01_시즌
2021,2021-01-10,봄_수트_수트팬츠_ZA,65,6892956,179000.0,30103.25,116568.33333333333,1,104290.46666666666,91701.48587570622,106045.47692307692,40.756716802750326,01_시즌
2021,2021-01-10,봄_수트_수트팬츠_ZB,227,16809800,99000.0,20850.0,73037.6,1,74954.45833333333,64274.36595744681,74051.98237885462,25.20001779913675,01_시즌
2021,2021-01-10,봄_수트_수트팬츠_ZC,37,2820500,125666.66666666667,23972.666666666668,77910.0,1,79458.93333333333,62248.379310344826,76229.72972972973,39.33973761559969,01_시즌
2021,2021-01-10,봄_스웨터_T-에리_ZB,363,27211160,99900.0,9848.0,74962.0,1,48735.0,34774.617021276594,74961.87327823692,24.96308981157466,01_시즌
2021,2021-01-10,봄_스웨터_VEST_ZE,73,2039338,99900.0,8411.0,27936.0,1,28886.6,20930.145833333332,27936.13698630137,72.03589891261124,01_시즌
2021,2021-01-10,봄_스웨터_라운드_ZB,576,25320840,94900.0,8929.0,36804.5,1,40590.0,34180.0198019802,43959.791666666664,53.67777485072006,01_시즌
2021,2021-01-10,봄_스웨터_라운드_ZD,1600,42000000,89900.0,9315.0,26250.0,1,26250.0,26250.0,26250.0,70.80088987764182,01_시즌
2021,2021-01-10,봄_스웨터_라운드_ZE,201,7380147,119900.0,8389.0,36717.0,1,34918.8,21313.56,36717.149253731346,69.37685633550346,01_시즌
2021,2021-01-10,봄_스웨터_오픈형(CARDIGAN)_ZB,80,7023940,159900.0,14254.0,87473.5,1,152745.77777777778,62254.30303030303,87799.25,45.091150719199504,01_시즌
2021,2021-01-10,봄_우븐 셔츠_드레스셔츠_ZB,62,1933890,69900.0,5929.0,31192.0,1,40054.6,28274.75,31191.774193548386,55.37657483040288,01_시즌
2021,2021-01-10,봄_우븐 셔츠_드레스셔츠_ZE,1181,21860648,79900.0,5212.666666666667,18443.666666666668,1,18343.0,14305.609756097561,18510.28619813717,76.83318373199354,01_시즌
2021,2021-01-10,봄_우븐 셔츠_캐쥬얼셔츠_ZB,180,5284280,69900.0,8024.0,36009.5,1,38519.666666666664,26887.81333333333,29357.11111111111,58.00127165792402,01_시즌
2021,2021-01-10,봄_우븐 셔츠_캐쥬얼셔츠_ZD,1,48930,69900.0,8987.0,48930.0,1,48930.0,44362.833333333336,48930.0,30.0,01_시즌
2021,2021-01-10,봄_점퍼_패딩점퍼_ZB,128,19134988,199000.0,19336.0,149492.0,1,119480.25,89465.97959183673,149492.09375,24.878344849246233,01_시즌
2021,2021-01-10,봄_점퍼_패딩점퍼_ZD,300,17775000,199000.0,27004.0,59250.0,1,59250.0,59250.0,59250.0,70.22613065326632,01_시즌
2021,2021-01-10,봄_조끼_패딩베스트_ZB,872,11606546,79000.0,10099.0,13310.0,1,30722.6,16201.333333333334,13310.259174311926,83.15157066542794,01_시즌
2021,2021-01-10,봄_코트_더블코트_ZB,45,7071000,329000.0,34814.0,157133.0,1,243505.0,107073.6,157133.33333333334,52.239108409321176,01_시즌
2021,2021-01-10,봄_코트_더블코트_ZE,4,576300,399000.0,36613.0,144075.0,1,126554.0,88606.4054054054,144075.0,63.89097744360902,01_시즌
2021,2021-01-10,봄_코트_싱글코트_ZB,-21,-7550500,249000.0,25439.0,359548.0,1,178905.75,100020.80645161291,359547.61904761905,-44.3966341556703,01_시즌
2021,2021-01-10,봄_코트_싱글코트_ZE,1,124659,329000.0,22554.0,124659.0,1,106475.25,69359.53658536586,124659.0,62.109726443769,01_시즌
2021,2021-01-10,봄_팬츠_팬츠(일반)_ZE,4,144300,79900.0,10383.0,36075.0,1,34364.8,24706.60769230769,36075.0,54.849812265331664,01_시즌
2021,2021-01-10,사계절_소품_벨트_ZB,179,7074020,39900.0,7683.5,35883.5,1,37842.5,38165.37106918239,39519.66480446927,0.9532210414304005,01_시즌
2021,2021-01-10,사계절_소품_신발_ZB,47,7291738,159900.0,40000.0,155143.0,1,157360.4,153362.43037974683,155143.36170212767,2.9747581600202166,01_시즌
2021,2021-01-10,사계절_소품_양말_ZB,579,1906088,3300.0,820.0,3292.0,1,3288.2,7094.660606060606,3292.034542314335,0.2413775056262156,01_시즌
2021,2021-01-10,사계절_소품_타이_ZA,561,23890460,44900.0,6420.666666666667,42683.666666666664,1,40018.76666666667,43050.72233820459,42585.490196078434,5.154810253722865,01_시즌
2021,2021-01-10,사계절_수트_블레이져(수트)_ZB,478,61448100,199000.0,36269.4,142698.0,1,122517.82608695653,134016.21951219512,128552.51046025104,35.400748512436664,01_시즌
2021,2021-01-10,사계절_수트_수트팬츠_ZB,556,39623100,99000.0,17093.8,75777.4,1,66125.17391304347,67813.16254416961,71264.56834532374,28.015587529976017,01_시즌
2021,2021-01-10,사계절_우븐 셔츠_드레스셔츠_ZB,1102,39019704,56566.666666666664,7776.666666666667,39702.333333333336,1,38628.8,32928.166666666664,35408.07985480944,37.40469088719604,01_시즌
2021,2021-01-10,사계절_우븐 셔츠_드레스셔츠_ZC,18,576330,39900.0,7535.0,32018.0,1,30811.6,28709.18,32018.333333333332,19.753550543024232,01_시즌
2021,2021-01-10,사계절_팬츠_팬츠(일반)_ZB,0,0,69900.0,10105.0,,1,57987.0,41957.32876712329,57987.0,17.04291845493562,01_시즌
