,시즌,복종,소품종,라인,시즌이월,카테고리,주차,총입고수량,총입고원가,총입고택가,판매수량,판매액,매출원가,판매택가,제품원가,제품택가,평균판매수량,평균실판가,제품실판가,할인율(%),누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율(%),ROI
3433,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2022-05-08,19103,210110223,1908389700,124,3929529.0,1363856.0,12387600.0,10999.0,99900.0,292.0,42911.0,31690.0,68.0,15632,612662733.0,162438148.0,1561636800.0,0.0,1.88
3434,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2022-05-15,19103,210110223,1908389700,87,2474398.0,956925.0,8691300.0,10999.0,99900.0,292.0,42911.0,28441.0,72.0,15719,615137131.0,163395073.0,1570328100.0,0.0,1.88
3435,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2022-05-22,19103,210110223,1908389700,62,1556362.0,681867.0,6193800.0,10999.0,99900.0,292.0,42911.0,25103.0,75.0,15781,616693493.0,164076940.0,1576521900.0,0.0,1.89
3436,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2022-05-29,19103,210110223,1908389700,84,1976808.0,923921.0,8391600.0,10999.0,99900.0,292.0,42911.0,23533.0,76.0,15865,618670301.0,165000861.0,1584913500.0,0.0,1.89
3437,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-01-07,7041,105281208,697059000,9,712800.0,134573.0,891000.0,14953.0,99000.0,292.0,42911.0,79200.0,20.0,15874,619383101.0,165135434.0,1585804500.0,0.0,3.78
3438,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-01-14,7041,105281208,697059000,25,1910700.0,373815.0,2475000.0,14953.0,99000.0,292.0,42911.0,76428.0,23.0,15899,621293801.0,165509249.0,1588279500.0,0.0,3.79
3439,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-01-21,7041,105281208,697059000,42,2930400.0,628009.0,4158000.0,14953.0,99000.0,292.0,42911.0,69771.0,30.0,15941,624224201.0,166137258.0,1592437500.0,0.0,3.81
3440,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-01-28,7041,105281208,697059000,13,900900.0,194384.0,1287000.0,14953.0,99000.0,292.0,42911.0,69300.0,30.0,15954,625125101.0,166331642.0,1593724500.0,0.0,3.82
3441,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-02-04,7041,105281208,697059000,63,3747500.0,942013.0,6237000.0,14953.0,99000.0,292.0,42911.0,59484.0,40.0,16017,628872601.0,167273655.0,1599961500.0,0.0,3.84
3442,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-02-11,7041,105281208,697059000,82,4838000.0,1226113.0,8118000.0,14953.0,99000.0,292.0,42911.0,59000.0,40.0,16099,633710601.0,168499768.0,1608079500.0,0.0,3.87
3443,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-02-18,7041,105281208,697059000,129,6741000.0,1928885.0,12771000.0,14953.0,99000.0,292.0,42911.0,52256.0,47.0,16228,640451601.0,170428653.0,1620850500.0,0.0,3.91
3444,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-02-25,7041,105281208,697059000,135,6290100.0,2018600.0,13365000.0,14953.0,99000.0,292.0,42911.0,46593.0,53.0,16363,646741701.0,172447253.0,1634215500.0,0.0,3.95
3445,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-03-03,7041,105281208,697059000,470,15745900.0,7027719.0,46530000.0,14953.0,99000.0,292.0,42911.0,33502.0,66.0,16833,662487601.0,179474972.0,1680745500.0,0.0,4.02
3446,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-03-10,7041,105281208,697059000,289,10363550.0,4321299.0,28611000.0,14953.0,99000.0,292.0,42911.0,35860.0,64.0,17122,672851151.0,183796271.0,1709356500.0,0.0,4.06
3447,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-03-17,7041,105281208,697059000,376,12487250.0,5622175.0,37224000.0,14953.0,99000.0,292.0,42911.0,33211.0,66.0,17498,685338401.0,189418446.0,1746580500.0,0.0,4.12
3448,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-03-24,7041,105281208,697059000,264,9365300.0,3947485.0,26136000.0,14953.0,99000.0,292.0,42911.0,35475.0,64.0,17762,694703701.0,193365931.0,1772716500.0,0.0,4.16
3449,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-03-31,7041,105281208,697059000,592,19851440.0,8851935.0,58608000.0,14953.0,99000.0,292.0,42911.0,33533.0,66.0,18354,714555141.0,202217866.0,1831324500.0,0.0,4.25
3450,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-04-07,7041,105281208,697059000,-34,-1203000.0,-508388.0,-3366000.0,14953.0,99000.0,292.0,42911.0,35382.0,64.0,18320,713352141.0,201709478.0,1827958500.0,0.0,4.24
3451,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-04-14,7041,105281208,697059000,145,3903370.0,2168126.0,14355000.0,14953.0,99000.0,292.0,42911.0,26920.0,73.0,18465,717255511.0,203877604.0,1842313500.0,0.0,4.26
3452,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-04-21,7041,105281208,697059000,2,129000.0,29905.0,198000.0,14953.0,99000.0,292.0,42911.0,64500.0,35.0,18467,717384511.0,203907509.0,1842511500.0,0.0,4.26
3453,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-04-28,7041,105281208,697059000,86,2157510.0,1285923.0,8514000.0,14953.0,99000.0,292.0,42911.0,25087.0,75.0,18553,719542021.0,205193432.0,1851025500.0,0.0,4.26
3454,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-05-05,7041,105281208,697059000,38,1279210.0,568199.0,3762000.0,14953.0,99000.0,292.0,42911.0,33663.0,66.0,18591,720821231.0,205761631.0,1854787500.0,0.0,4.27
3455,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-05-12,7041,105281208,697059000,4,138000.0,59810.0,396000.0,14953.0,99000.0,292.0,42911.0,34500.0,65.0,18595,720959231.0,205821441.0,1855183500.0,0.0,4.27
3456,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-05-19,7041,105281208,697059000,84,1778800.0,1256018.0,8316000.0,14953.0,99000.0,292.0,42911.0,21176.0,79.0,18679,722738031.0,207077459.0,1863499500.0,0.0,4.27
3457,봄,스웨터,T-에리,ZB,01_시즌,봄_스웨터_T-에리_ZB,2024-05-26,7041,105281208,697059000,11,419400.0,164479.0,1089000.0,14953.0,99000.0,292.0,42911.0,38127.0,61.0,18690,723157431.0,207241938.0,1864588500.0,0.0,4.28
3458,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-01-02,1777,14991059,177522300,66,4964030.0,556787.0,6593400.0,8436.0,99900.0,33.0,48657.0,75213.0,25.0,66,4964030.0,556787.0,6593400.0,0.0,0.26
3459,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-01-09,1777,14991059,177522300,28,2005200.0,236213.0,2797200.0,8436.0,99900.0,33.0,48657.0,71614.0,28.0,94,6969230.0,793000.0,9390600.0,0.0,0.37
3460,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-01-16,1777,14991059,177522300,-27,-2952420.0,-227776.0,-2697300.0,8436.0,99900.0,33.0,48657.0,109349.0,-9.0,67,4016810.0,565224.0,6693300.0,0.0,0.21
3461,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-01-23,1777,14991059,177522300,20,851140.0,168723.0,1998000.0,8436.0,99900.0,33.0,48657.0,42557.0,57.0,87,4867950.0,733947.0,8691300.0,0.0,0.25
3462,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-01-30,1777,14991059,177522300,15,910020.0,126542.0,1498500.0,8436.0,99900.0,33.0,48657.0,60668.0,39.0,102,5777970.0,860489.0,10189800.0,0.0,0.29
3463,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-02-06,1777,14991059,177522300,38,2366280.0,320574.0,3796200.0,8436.0,99900.0,33.0,48657.0,62271.0,38.0,140,8144250.0,1181063.0,13986000.0,0.0,0.42
3464,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-02-13,1777,14991059,177522300,16,607720.0,134979.0,1598400.0,8436.0,99900.0,33.0,48657.0,37982.0,62.0,156,8751970.0,1316042.0,15584400.0,0.0,0.44
3465,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-02-20,1777,14991059,177522300,18,978650.0,151851.0,1798200.0,8436.0,99900.0,33.0,48657.0,54369.0,46.0,174,9730620.0,1467893.0,17382600.0,0.0,0.49
3466,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-02-27,1777,14991059,177522300,16,806830.0,134979.0,1598400.0,8436.0,99900.0,33.0,48657.0,50427.0,50.0,190,10537450.0,1602872.0,18981000.0,0.0,0.53
3467,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-03-06,1777,14991059,177522300,28,1337050.0,236213.0,2797200.0,8436.0,99900.0,33.0,48657.0,47752.0,52.0,218,11874500.0,1839085.0,21778200.0,0.0,0.6
3468,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-03-13,1777,14991059,177522300,75,3286894.0,632712.0,7492500.0,8436.0,99900.0,33.0,48657.0,43825.0,56.0,293,15161394.0,2471797.0,29270700.0,0.0,0.75
3469,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-03-20,1777,14991059,177522300,41,1908777.0,345883.0,4095900.0,8436.0,99900.0,33.0,48657.0,46556.0,53.0,334,17070171.0,2817680.0,33366600.0,0.0,0.85
3470,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-03-27,1777,14991059,177522300,50,2249523.0,421808.0,4995000.0,8436.0,99900.0,33.0,48657.0,44990.0,55.0,384,19319694.0,3239488.0,38361600.0,0.0,0.96
3471,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-04-03,1777,14991059,177522300,82,3765457.0,691765.0,8191800.0,8436.0,99900.0,33.0,48657.0,45920.0,54.0,466,23085151.0,3931253.0,46553400.0,0.0,1.14
3472,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-04-10,1777,14991059,177522300,74,3055103.0,624276.0,7392600.0,8436.0,99900.0,33.0,48657.0,41285.0,59.0,540,26140254.0,4555529.0,53946000.0,0.0,1.28
3473,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-04-17,1777,14991059,177522300,44,1558660.0,371191.0,4395600.0,8436.0,99900.0,33.0,48657.0,35424.0,65.0,584,27698914.0,4926720.0,58341600.0,0.0,1.35
3474,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-04-24,1777,14991059,177522300,24,886940.0,202468.0,2397600.0,8436.0,99900.0,33.0,48657.0,36956.0,63.0,608,28585854.0,5129188.0,60739200.0,0.0,1.39
3475,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-05-01,1777,14991059,177522300,47,1532500.0,396500.0,4695300.0,8436.0,99900.0,33.0,48657.0,32606.0,67.0,655,30118354.0,5525688.0,65434500.0,0.0,1.46
3476,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-05-08,1777,14991059,177522300,20,686000.0,168723.0,1998000.0,8436.0,99900.0,33.0,48657.0,34300.0,66.0,675,30804354.0,5694411.0,67432500.0,0.0,1.49
3477,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-05-15,1777,14991059,177522300,16,492180.0,134979.0,1598400.0,8436.0,99900.0,33.0,48657.0,30761.0,69.0,691,31296534.0,5829390.0,69030900.0,0.0,1.51
3478,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-05-22,1777,14991059,177522300,19,580000.0,160287.0,1898100.0,8436.0,99900.0,33.0,48657.0,30526.0,69.0,710,31876534.0,5989677.0,70929000.0,0.0,1.53
3479,봄,스웨터,VEST,ZA,01_시즌,봄_스웨터_VEST_ZA,2022-05-29,1777,14991059,177522300,8,280900.0,67489.0,799200.0,8436.0,99900.0,33.0,48657.0,35112.0,65.0,718,32157434.0,6057166.0,71728200.0,0.0,1.55
3480,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-01-07,2726,42780938,269874000,0,0.0,0.0,0.0,15694.0,99000.0,105.0,43123.0,,,0,0.0,0.0,0.0,0.0,0.0
3481,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-01-14,2726,42780938,269874000,20,1554300.0,313873.0,1980000.0,15694.0,99000.0,105.0,43123.0,77715.0,22.0,20,1554300.0,313873.0,1980000.0,0.0,0.03
3482,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-01-21,2726,42780938,269874000,92,6444900.0,1443817.0,9108000.0,15694.0,99000.0,105.0,43123.0,70053.0,29.0,112,7999200.0,1757690.0,11088000.0,0.0,0.13
3483,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-01-28,2726,42780938,269874000,42,2880900.0,659134.0,4158000.0,15694.0,99000.0,105.0,43123.0,68593.0,31.0,154,10880100.0,2416824.0,15246000.0,0.0,0.17
3484,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-02-04,2726,42780938,269874000,112,6911800.0,1757691.0,11088000.0,15694.0,99000.0,105.0,43123.0,61712.0,38.0,266,17791900.0,4174515.0,26334000.0,0.0,0.28
3485,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-02-11,2726,42780938,269874000,126,7424000.0,1977402.0,12474000.0,15694.0,99000.0,105.0,43123.0,58921.0,40.0,392,25215900.0,6151917.0,38808000.0,0.0,0.39
3486,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-02-18,2726,42780938,269874000,209,10958900.0,3279977.0,20691000.0,15694.0,99000.0,105.0,43123.0,52435.0,47.0,601,36174800.0,9431894.0,59499000.0,0.0,0.55
3487,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-02-25,2726,42780938,269874000,232,11223650.0,3640931.0,22968000.0,15694.0,99000.0,105.0,43123.0,48378.0,51.0,833,47398450.0,13072825.0,82467000.0,0.0,0.7
3488,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-03-03,2726,42780938,269874000,417,13754950.0,6544259.0,41283000.0,15694.0,99000.0,105.0,43123.0,32985.0,67.0,1250,61153400.0,19617084.0,123750000.0,0.0,0.84
3489,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-03-10,2726,42780938,269874000,174,5354600.0,2730698.0,17226000.0,15694.0,99000.0,105.0,43123.0,30774.0,69.0,1424,66508000.0,22347782.0,140976000.0,0.0,0.89
3490,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-03-17,2726,42780938,269874000,272,9465900.0,4268678.0,26928000.0,15694.0,99000.0,105.0,43123.0,34801.0,65.0,1696,75973900.0,26616460.0,167904000.0,0.0,0.99
3491,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-03-24,2726,42780938,269874000,217,7738450.0,3405526.0,21483000.0,15694.0,99000.0,105.0,43123.0,35661.0,64.0,1913,83712350.0,30021986.0,189387000.0,0.0,1.08
3492,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-03-31,2726,42780938,269874000,118,4166900.0,1851853.0,11682000.0,15694.0,99000.0,105.0,43123.0,35313.0,64.0,2031,87879250.0,31873839.0,201069000.0,0.0,1.12
3493,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-04-07,2726,42780938,269874000,78,2735500.0,1224106.0,7722000.0,15694.0,99000.0,105.0,43123.0,35071.0,65.0,2109,90614750.0,33097945.0,208791000.0,0.0,1.15
3494,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-04-14,2726,42780938,269874000,32,1061870.0,502197.0,3168000.0,15694.0,99000.0,105.0,43123.0,33183.0,66.0,2141,91676620.0,33600142.0,211959000.0,0.0,1.16
3495,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-04-21,2726,42780938,269874000,31,1081500.0,486504.0,3069000.0,15694.0,99000.0,105.0,43123.0,34887.0,65.0,2172,92758120.0,34086646.0,215028000.0,0.0,1.17
3496,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-04-28,2726,42780938,269874000,4,132900.0,62775.0,396000.0,15694.0,99000.0,105.0,43123.0,33225.0,66.0,2176,92891020.0,34149421.0,215424000.0,0.0,1.18
3497,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-05-05,2726,42780938,269874000,4,179600.0,62775.0,396000.0,15694.0,99000.0,105.0,43123.0,44900.0,55.0,2180,93070620.0,34212196.0,215820000.0,0.0,1.18
3498,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-05-12,2726,42780938,269874000,5,172500.0,78468.0,495000.0,15694.0,99000.0,105.0,43123.0,34500.0,65.0,2185,93243120.0,34290664.0,216315000.0,0.0,1.18
3499,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-05-19,2726,42780938,269874000,20,409200.0,313873.0,1980000.0,15694.0,99000.0,105.0,43123.0,20460.0,79.0,2205,93652320.0,34604537.0,218295000.0,0.0,1.18
3500,봄,스웨터,라운드,ZA,01_시즌,봄_스웨터_라운드_ZA,2024-05-26,2726,42780938,269874000,-2,-37800.0,-31387.0,-198000.0,15694.0,99000.0,105.0,43123.0,18900.0,81.0,2203,93614520.0,34573150.0,218097000.0,0.0,1.18
3501,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-01-03,39623,344104618,3710327700,801,30091342.0,7393795.0,77079900.0,8684.0,93641.0,813.0,42152.0,37567.0,61.0,801,30091342.0,7393795.0,77079900.0,0.0,0.06
3502,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-01-10,39623,344104618,3710327700,576,25320840.0,5376434.0,56072400.0,8684.0,93641.0,813.0,42152.0,43960.0,55.0,1377,55412182.0,12770229.0,133152300.0,0.0,0.11
3503,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-01-17,39623,344104618,3710327700,1099,48397976.0,9704138.0,103810100.0,8684.0,93641.0,813.0,42152.0,44038.0,53.0,2476,103810158.0,22474367.0,236962400.0,0.0,0.21
3504,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-01-24,39623,344104618,3710327700,1517,61504926.0,13534420.0,143948300.0,8684.0,93641.0,813.0,42152.0,40544.0,57.0,3993,165315084.0,36008787.0,380910700.0,0.0,0.33
3505,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-01-31,39623,344104618,3710327700,1297,55998890.0,11137522.0,121040300.0,8684.0,93641.0,813.0,42152.0,43176.0,54.0,5290,221313974.0,47146309.0,501951000.0,0.0,0.45
3506,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-02-07,39623,344104618,3710327700,1938,83949287.0,16700030.0,180946200.0,8684.0,93641.0,813.0,42152.0,43317.0,54.0,7228,305263261.0,63846339.0,682897200.0,0.0,0.62
3507,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-02-14,39623,344104618,3710327700,2545,102622868.0,21559852.0,235765500.0,8684.0,93641.0,813.0,42152.0,40323.0,56.0,9773,407886129.0,85406191.0,918662700.0,0.0,0.83
3508,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-02-21,39623,344104618,3710327700,2566,98541477.0,21802177.0,237543400.0,8684.0,93641.0,813.0,42152.0,38403.0,59.0,12339,506427606.0,107208368.0,1156206100.0,0.0,1.03
3509,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-02-28,39623,344104618,3710327700,2960,112882732.0,24800036.0,272484000.0,8684.0,93641.0,813.0,42152.0,38136.0,59.0,15299,619310338.0,132008404.0,1428690100.0,0.0,1.25
3510,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-03-07,39623,344104618,3710327700,3736,124198948.0,31730792.0,345926400.0,8684.0,93641.0,813.0,42152.0,33244.0,64.0,19035,743509286.0,163739196.0,1774616500.0,0.0,1.49
3511,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-03-14,39623,344104618,3710327700,3056,106561176.0,25544981.0,280944400.0,8684.0,93641.0,813.0,42152.0,34869.0,62.0,22091,850070462.0,189284177.0,2055560900.0,0.0,1.7
3512,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-03-21,39623,344104618,3710327700,2155,78040027.0,18083198.0,198744500.0,8684.0,93641.0,813.0,42152.0,36213.0,61.0,24246,928110489.0,207367375.0,2254305400.0,0.0,1.85
3513,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-03-28,39623,344104618,3710327700,1346,47823976.0,11269691.0,123935400.0,8684.0,93641.0,813.0,42152.0,35530.0,61.0,25592,975934465.0,218637066.0,2378240800.0,0.0,1.94
3514,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-04-04,39623,344104618,3710327700,2005,53666252.0,16746004.0,183879500.0,8684.0,93641.0,813.0,42152.0,26766.0,71.0,27597,1029600717.0,235383070.0,2562120300.0,0.0,2.04
3515,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-04-11,39623,344104618,3710327700,269,10082021.0,2327358.0,25213100.0,8684.0,93641.0,813.0,42152.0,37480.0,60.0,27866,1039682738.0,237710428.0,2587333400.0,0.0,2.06
3516,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-04-18,39623,344104618,3710327700,259,9631764.0,2177739.0,24004100.0,8684.0,93641.0,813.0,42152.0,37188.0,60.0,28125,1049314502.0,239888167.0,2611337500.0,0.0,2.08
3517,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-04-25,39623,344104618,3710327700,188,6522208.0,1664416.0,17771200.0,8684.0,93641.0,813.0,42152.0,34693.0,63.0,28313,1055836710.0,241552583.0,2629108700.0,0.0,2.09
3518,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-05-02,39623,344104618,3710327700,91,3308320.0,776921.0,8460900.0,8684.0,93641.0,813.0,42152.0,36355.0,61.0,28404,1059145030.0,242329504.0,2637569600.0,0.0,2.09
3519,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-05-09,39623,344104618,3710327700,37,1554000.0,336756.0,3416300.0,8684.0,93641.0,813.0,42152.0,42000.0,55.0,28441,1060699030.0,242666260.0,2640985900.0,0.0,2.1
3520,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-05-16,39623,344104618,3710327700,32,1135838.0,288005.0,3016800.0,8684.0,93641.0,813.0,42152.0,35495.0,62.0,28473,1061834868.0,242954265.0,2644002700.0,0.0,2.1
3521,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-05-23,39623,344104618,3710327700,24,872890.0,214295.0,2287600.0,8684.0,93641.0,813.0,42152.0,36370.0,62.0,28497,1062707758.0,243168560.0,2646290300.0,0.0,2.1
3522,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2021-05-30,39623,344104618,3710327700,20,798275.0,168748.0,1848000.0,8684.0,93641.0,813.0,42152.0,39914.0,57.0,28517,1063506033.0,243337308.0,2648138300.0,0.0,2.1
3523,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-01-02,25062,294496489,2422963800,205,11047730.0,2442961.0,19979500.0,11751.0,96679.0,813.0,42152.0,53891.0,45.0,28722,1074553763.0,245780269.0,2668117800.0,0.0,2.48
3524,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-01-09,43936,483595096,4119736400,520,36946820.0,6486428.0,52028000.0,11007.0,93767.0,813.0,42152.0,71052.0,29.0,29242,1111500583.0,252266697.0,2720145800.0,0.0,1.57
3525,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-01-16,43936,483595096,4119736400,342,13937052.0,3683201.0,31655800.0,11007.0,93767.0,813.0,42152.0,40752.0,56.0,29584,1125437635.0,255949898.0,2751801600.0,0.0,1.59
3526,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-01-23,53432,578735520,4973426800,537,24235765.0,5722812.0,49656300.0,10831.0,93080.0,813.0,42152.0,45132.0,51.0,30121,1149673400.0,261672710.0,2801457900.0,0.0,1.35
3527,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-01-30,53432,578735520,4973426800,1069,59830310.0,11616483.0,99743100.0,10831.0,93080.0,813.0,42152.0,55968.0,40.0,31190,1209503710.0,273289193.0,2901201000.0,0.0,1.43
3528,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-02-06,53432,588786376,4973426800,1035,51230975.0,11605207.0,97396500.0,11019.0,93080.0,813.0,42152.0,49499.0,47.0,32225,1260734685.0,284894400.0,2998597500.0,0.0,1.46
3529,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-02-13,53432,588786376,4973426800,1137,56111329.0,12430540.0,105336300.0,11019.0,93080.0,813.0,42152.0,49350.0,47.0,33362,1316846014.0,297324940.0,3103933800.0,0.0,1.53
3530,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-02-20,53432,588786376,4973426800,1084,52889000.0,11907588.0,100701600.0,11019.0,93080.0,813.0,42152.0,48791.0,47.0,34446,1369735014.0,309232528.0,3204635400.0,0.0,1.59
3531,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-02-27,53432,588786376,4973426800,941,44440324.0,10446959.0,87915900.0,11019.0,93080.0,813.0,42152.0,47227.0,49.0,35387,1414175338.0,319679487.0,3292551300.0,0.0,1.64
3532,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-03-06,53432,588786376,4973426800,2147,90585266.0,23530898.0,199175300.0,11019.0,93080.0,813.0,42152.0,42192.0,55.0,37534,1504760604.0,343210385.0,3491726600.0,0.0,1.74
3533,봄,스웨터,라운드,ZB,01_시즌,봄_스웨터_라운드_ZB,2022-03-13,53432,588786376,4973426800,2435,99817378.0,26322189.0,224166500.0,11019.0,93080.0,813.0,42152.0,40993.0,55.0,39969,1604577982.0,369532574.0,3715893100.0,0.0,1.85
